model_reaction_id,reaction_name,formula_balanced,charge_balanced,issue_categories,remediation_action,missing_formula_metabolites,unparsable_formula_metabolites,element_imbalance,charge_imbalance
r_0274,choline phosphate cytididyltransferase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0278,chorismate mutase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0279,chorismate synthase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0280,cis-aconitate(3-) to isocitrate,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0281,cis-prenyltransferase step 01,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0282,cis-prenyltransferase step 02,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0283,cis-prenyltransferase step 03,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0284,cis-prenyltransferase step 04,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0285,cis-prenyltransferase step 05,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0286,cis-prenyltransferase step 06,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0287,cis-prenyltransferase step 07,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0288,cis-prenyltransferase step 08,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0289,cis-prenyltransferase step 09,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0290,cis-prenyltransferase step 10,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0291,cis-prenyltransferase step 11,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0292,cis-prenyltransferase step 12,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0293,cis-prenyltransferase step 13,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0294,cis-prenyltransferase step 14,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0295,cis-prenyltransferase step 15,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0296,cis-prenyltransferase step 16,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0297,cis-prenyltransferase step 17,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0298,cis-prenyltransferase step 18,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0299,cis-prenyltransferase step 19,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0300,citrate synthase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0301,"citrate synthase, peroxisomal",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0302,citrate to cis-aconitate(3-),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0303,"citrate to cis-aconitate(3-), cytoplasmic",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0304,coproporphyrinogen oxidase (O2 required),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0306,CTP synthase (glutamine),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0307,CTP synthase (NH3),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0308,cystathionine b-lyase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0309,cystathionine beta-synthase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0310,cystathionine g-lyase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0311,cystathionine gamma-synthase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0312,cysteine synthase,True,False,,requires_manual_balance_review,,,{},-1.0
r_0313,cysteinyl-tRNA synthetase,False,True,generic_r_group_or_polymer_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,,s_0542|s_1589,"{""C"": -3.0, ""H"": -6.0, ""N"": -1.0, ""O"": -1.0, ""S"": -1.0}",0.0
r_0314,cytidine deaminase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0315,cytidine kinase (GTP),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0317,cytochrome P450 lanosterol 14-alpha-demethylase (NADP),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0318,cytosine deaminase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0319,"D-arabinono-1,4-lactone oxidase",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0320,D-arabinose 1-dehydrogenase (NAD),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0321,D-arabinose 1-dehydrogenase (NADP),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0322,D-fructose 1-phosphate D-glyceraldehyde-3-phosphate-lyase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0323,D-sorbitol dehydrogenase (D-fructose producing),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0326,dCMP deaminase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0327,dCTP deaminase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0328,deoxyadenosine deaminase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0329,deoxycytidine deaminase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0330,deoxyguanylate kinase (dGMP:ATP),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0331,"deoxyhypusine synthase, cytosolic/mitochondrial",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0332,deoxyribokinase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0334,dephospho-CoA kinase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0335,dethiobiotin synthase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0340,dihydroceramidase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0341,dihydroceramidase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0342,dihydroceramidase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0343,dihydroceramidase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0344,dihydrofolate reductase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0345,dihydrofolate reductase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0346,dihydrofolate synthase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0347,dihydroneopterin aldolase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0348,dihydroneopterin monophosphate dephosphorylase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0349,dihydroorotase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0350,dihydropteroate synthase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0351,dihydropteroate synthase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0352,"dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylbutanoate)",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0353,"dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylpentanoate)",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0354,dihydroxyacetone kinase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0355,dimethylallyltranstransferase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0356,diphosphoglyceromutase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0357,"diphosphoinositol-1,3,4,6-tetrakisphosphate diphosphohydrolase",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0358,"diphosphoinositol-1,3,4,6-tetrakisphosphate synthase",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0359,diphthine synthase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0360,dolichol kinase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0361,dolichyl-phosphate D-mannosyltransferase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0362,dolichyl-phosphate-mannose--protein mannosyltransferase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0363,dTMP kinase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0364,dUTP diphosphatase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0365,endopolygalacturonase,True,False,,requires_manual_balance_review,,,{},-1.0
r_0366,enolase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0368,ethanolamine kinase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0369,ethyl acetate-hydrolyzing esterase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0370,"exo-1,3-beta-glucan glucohydrase",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0373,farnesyltranstransferase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0399,fatty-acid--CoA ligase (decanoate),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0400,fatty-acid--CoA ligase (dodecanoate),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0402,fatty-acid--CoA ligase (hexadecanoate),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0410,fatty-acid--CoA ligase (octanoate),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0412,fatty-acid--CoA ligase (tetradecanoate),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0436,ferrochelatase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0437,ferrocytochrome-c:hydrogen-peroxide oxidoreductase,False,True,generic_r_group_or_polymer_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,,s_0709|s_0710,"{""H"": 2.0}",0.0
r_0438,ferrocytochrome-c:oxygen oxidoreductase,False,False,generic_r_group_or_polymer_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,,s_0709|s_0710,"{""H"": 0.367}",-0.633
r_0439,ubiquinol:ferricytochrome c reductase,False,False,generic_r_group_or_polymer_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,,s_0709|s_0710,"{""H"": -0.734}",1.266
r_0440,FMN adenylyltransferase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0441,FMN reductase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0442,FMN reductase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0443,formaldehyde dehydrogenase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0445,formate dehydrogenase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0446,formate-tetrahydrofolate ligase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0447,formate-tetrahydrofolate ligase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0448,"fructose-2,6-bisphosphate 2-phosphatase",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0449,fructose-bisphosphatase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0450,fructose-bisphosphate aldolase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0451,fumarase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0452,"fumarase, cytoplasmic",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0453,dihydoorotic acid dehydrogenase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0454,fumarate reductase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0455,soluble fumarate reductase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0457,g-glutamyltransferase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0458,galactokinase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0459,galactose-1-phosphate uridylyltransferase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0460,gamma-glutamylcysteine synthetase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0461,geranylgeranyltranstransferase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0462,geranyltranstransferase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0463,"glucan 1,4-alpha-glucosidase",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0464,"glucan 1,4-alpha-glucosidase, vacuole",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0465,glucosamine-6-phosphate deaminase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0466,glucose 6-phosphate dehydrogenase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0467,glucose-6-phosphate isomerase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0468,glutamate 5-kinase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0469,glutamate decarboxylase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0470,glutamate dehydrogenase (NAD),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0471,glutamate dehydrogenase (NADP),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0472,glutamate synthase (NADH2),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0473,glutamate-5-semialdehyde dehydrogenase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0475,glutaminase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0476,glutamine synthetase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0477,glutamine-fructose-6-phosphate transaminase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0478,glutaminyl-tRNA synthetase,False,True,generic_r_group_or_polymer_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,,s_0747|s_1590,"{""C"": -5.0, ""H"": -9.0, ""N"": -2.0, ""O"": -2.0}",0.0
r_0479,glutamyl-tRNA synthetase,False,True,generic_r_group_or_polymer_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,,s_0748|s_1591,"{""C"": -5.0, ""H"": -7.0, ""N"": -1.0, ""O"": -3.0}",0.0
r_0480,glutamyl-tRNA synthetase,False,True,generic_r_group_or_polymer_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,,s_0749|s_1592,"{""C"": -5.0, ""H"": -7.0, ""N"": -1.0, ""O"": -3.0}",0.0
r_0481,glutathione oxidoreductase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0482,glutathione oxidoreductase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0483,glutathione peridoxase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0484,"glutathione peroxidase, mitochondria",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0485,glutathione synthetase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0486,glyceraldehyde-3-phosphate dehydrogenase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0487,glycerol dehydrogenase (NADP-dependent),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0488,glycerol kinase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0489,glycerol-3-phosphatase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0490,glycerol-3-phosphate dehydrogenase (fad),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0491,glycerol-3-phosphate dehydrogenase (NAD),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0492,glycerol-3-phosphate dehydrogenase (NAD),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0497,glycerophosphodiester phosphodiesterase (glycerophosphocholine),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0499,glycinamide ribotide transformylase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0500,glycine C-acetyltransferase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0501,glycine cleavage system,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0502,glycine hydroxymethyltransferase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0503,glycine hydroxymethyltransferase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0504,glycine-cleavage complex (lipoamide),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0505,glycine-cleavage complex (lipoamide),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0506,glycine-cleavage complex (lipoylprotein),False,True,generic_r_group_or_polymer_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,,s_1098|s_1410,"{""C"": -1.0, ""H"": -5.0, ""N"": -1.0}",0.0
r_0507,glycine-cleavage complex (lipoylprotein),False,True,generic_r_group_or_polymer_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,,s_0628|s_1410,"{""C"": 1.0, ""H"": 3.0, ""N"": 1.0}",0.0
r_0508,glycine-cleavage complex (lipoylprotein),False,True,generic_r_group_or_polymer_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,,s_0628|s_1098,"{""H"": 2.0}",0.0
r_0509,glycine-cleavage system (lipoamide),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0510,glycogen (starch) synthase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0511,glycogen phosphorylase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0512,glycyl-tRNA synthetase,False,True,generic_r_group_or_polymer_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,,s_0757|s_1593,"{""C"": -2.0, ""H"": -4.0, ""N"": -1.0, ""O"": -1.0}",0.0
r_0514,GMP synthase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0518,"GPI-anchor assembly, step 2",False,True,generic_r_group_or_polymer_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,,s_0329|s_0331,"{""C"": 2.0, ""H"": 2.0, ""O"": 1.0}",0.0
r_0519,"GPI-anchor assembly, step 5",False,True,missing_formula_no_local_mapping,requires_external_structure_mapping,s_0330|s_0334,,"{""C"": -6.0, ""H"": -10.0, ""O"": -5.0}",0.0
r_0520,"GPI-anchor assembly, step 6",False,True,missing_formula_no_local_mapping,requires_external_structure_mapping,s_0334|s_0337,,"{""C"": -5.0, ""H"": -10.0, ""N"": -1.0, ""O"": -4.0, ""P"": -1.0}",0.0
r_0521,"GPI-anchor assembly, step 7",False,True,missing_formula_no_local_mapping,requires_external_structure_mapping,s_0337|s_0339,,"{""C"": -6.0, ""H"": -10.0, ""O"": -5.0}",0.0
r_0522,"GPI-anchor assembly, step 8",False,True,missing_formula_no_local_mapping,requires_external_structure_mapping,s_0338|s_0339,,"{""C"": -26.0, ""H"": -47.0, ""O"": -9.0, ""P"": -1.0}",0.0
r_0523,"GPI-anchor assembly, step 9",False,False,missing_formula_no_local_mapping,requires_external_structure_mapping,s_0338,,"{""C"": 41.0, ""H"": 38.0, ""N"": 8.0, ""O"": -2.0, ""P"": -1.0}",0.0
r_0524,GTP cyclohydrolase I,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0525,GTP cyclohydrolase II,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0526,guanine deaminase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0527,guanine phosphoribosyltransferase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0528,guanylate kinase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0529,guanylate kinase (GMP:dATP),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0530,heme O monooxygenase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0531,Heme O synthase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0532,hexaprenyldihydroxybenzoate methyltransferase,True,False,,requires_manual_balance_review,,,{},-2.0
r_0533,hexokinase (D-fructose:ATP),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0534,hexokinase (D-glucose:ATP),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0535,hexokinase (D-mannose:ATP),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0536,histidinol dehydrogenase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0537,histidinol-phosphatase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0538,histidinol-phosphate transaminase,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_0539,histidyl-tRNA synthetase,False,True,generic_r_group_or_polymer_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,,s_0832|s_1594,"{""C"": -6.0, ""H"": -8.0, ""N"": -3.0, ""O"": -1.0}",0.0
r_0540,histidyl-tRNA synthetase,False,True,generic_r_group_or_polymer_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,,s_0833|s_1595,"{""C"": -6.0, ""H"": -8.0, ""N"": -3.0, ""O"": -1.0}",0.0
